无锡,江阴-申港街道与滨江路交口,80㎡,低层(共11层),申港小区,104万,江苏,2室1厅,朝东,13000元/㎡,2005年建,https://wx.esf.fang.com/chushou/3_404230818.html
无锡,宜兴-丁蜀镇与通蜀路交口,85㎡,中层(共18层),丁蜀小区,102万,江苏,2室2厅,朝西,12000元/㎡,2016年建,https://wx.esf.fang.com/chushou/3_404230819.html
无锡,梁溪-清扬路与永乐路交口,100㎡,中层(共24层),清扬康臣,260万,江苏,3室2厅,南北向,26000元/㎡,2010年建,https://wx.esf.fang.com/chushou/3_404230820.html
无锡,滨湖-华庄街道与震泽路交口,110㎡,高层(共30层),华庄小区,220万,江苏,3室2厅,朝南,20000元/㎡,2014年建,https://wx.esf.fang.com/chushou/3_404230821.html
无锡,锡山-东港镇与港下街交口,75㎡,低层(共6层),东港小区,90万,江苏,2室1厅,朝东,12000元/㎡,2003年建,https://wx.esf.fang.com/chushou/3_404230822.html
无锡,惠山-前洲街道与堰玉路交口,82㎡,中层(共18层),前洲小区,107万,江苏,2室2厅,朝西,13049元/㎡,2015年建,https://wx.esf.fang.com/chushou/3_404230823.html
无锡,新吴-鸿山街道与锡梅路交口,90㎡,中层(共18层),鸿山小区,135万,江苏,3室1厅,朝北,15000元/㎡,2017年建,https://wx.esf.fang.com/chushou/3_404230824.html
无锡,江阴-周庄镇与周庄路交口,86㎡,低层(共11层),周庄小区,112万,江苏,2室2厅,南北向,13023元/㎡,2006年建,https://wx.esf.fang.com/chushou/3_404230825.html
无锡,宜兴-张渚镇与张渚路交口,80㎡,低层(共6层),张渚小区,96万,江苏,2室1厅,朝南,12000元/㎡,2004年建,https://wx.esf.fang.com/chushou/3_404230826.html
合肥,蜀山-望江西路与怀宁路交口,100㎡,中层(共24层),华润橡树湾,180万,安徽,3室2厅,南北向,18000元/㎡,2012年建,https://hf.esf.fang.com/chushou/3_404230827.html
合肥,包河-徽州大道与龙川路交口,115㎡,高层(共33层),高铁都市花园,207万,安徽,3室2厅,朝南,18000元/㎡,2016年建,https://hf.esf.fang.com/chushou/3_404230828.html
合肥,庐阳-北一环与亳州路交口,85㎡,低层(共6层),亳州路小区,128万,安徽,2室1厅,朝东,15059元/㎡,2005年建,https://hf.esf.fang.com/chushou/3_404230829.html
合肥,瑶海-长江东路与龙岗路交口,90㎡,中层(共18层),保利东郡,135万,安徽,3室1厅,朝西,15000元/㎡,2015年建,https://hf.esf.fang.com/chushou/3_404230830.html
合肥,高新-创新大道与燕子河路交口,120㎡,中层(共26层),祥源城,216万,安徽,4室2厅,朝北,18000元/㎡,2016年建,https://hf.esf.fang.com/chushou/3_404230831.html
合肥,经开-翡翠路与石门路交口,95㎡,中层(共18层),中环云邸,143万,安徽,3室1厅,南北向,15053元/㎡,2011年建,https://hf.esf.fang.com/chushou/3_404230832.html
合肥,新站-淮海大道与铜陵北路交口,80㎡,高层(共30层),家天下,104万,安徽,2室2厅,朝南,13000元/㎡,2009年建,https://hf.esf.fang.com/chushou/3_404230833.html
合肥,蜀山-潜山路与清溪路交口,105㎡,中层(共28层),万科森林公园,221万,安徽,3室2厅,朝东,21048元/㎡,2014年建,https://hf.esf.fang.com/chushou/3_404230834.html
合肥,包河-马鞍山路与南一环交口,110㎡,低层(共11层),金地国际城,187万,安徽,3室2厅,朝西,17000元/㎡,2008年建,https://hf.esf.fang.com/chushou/3_404230835.html
合肥,庐阳-阜阳路与固镇路交口,75㎡,低层(共6层),和煦园,98万,安徽,2室1厅,朝北,13067元/㎡,2005年建,https://hf.esf.fang.com/chushou/3_404230836.html
合肥,瑶海-明光路与长江东大街交口,92㎡,中层(共24层),恒大城,138万,安徽,3室1厅,南北向,15000元/㎡,2013年建,https://hf.esf.fang.com/chushou/3_404230837.html
合肥,高新-科学大道与习友路交口,125㎡,高层(共30层),保利梧桐语,210万,安徽,4室2厅,朝南,16800元/㎡,2015年建,https://hf.esf.fang.com/chushou/3_404230838.html
合肥,经开-莲花路与紫蓬路交口,88㎡,中层(共18层),观澜华庭,123万,安徽,2室2厅,朝东,13977元/㎡,2012年建,https://hf.esf.fang.com/chushou/3_404230839.html
合肥,新站-新蚌埠路与北二环交口,100㎡,低层(共11层),京商商贸城,130万,安徽,3室1厅,朝西,13000元/㎡,2014年建,https://hf.esf.fang.com/chushou/3_404230840.html
合肥,蜀山-合作化路与望江西路交口,118㎡,中层(共26层),万科金域华府,236万,安徽,3室2厅,朝北,20000元/㎡,2011年建,https://hf.esf.fang.com/chushou/3_404230841.html
合肥,包河-宿松路与太湖路交口,78㎡,高层(共33层),铂金汉宫,109万,安徽,2室1厅,南北向,14000元/㎡,2010年建,https://hf.esf.fang.com/chushou/3_404230842.html
合肥,庐阳-北二环与四里河路交口,122㎡,中层(共24层),明发商业广场,183万,安徽,4室2厅,朝南,15000元/㎡,2008年建,https://hf.esf.fang.com/chushou/3_404230843.html
合肥,瑶海-长江东大街与肥东路交口,93㎡,低层(共6层),和平家园,121万,安徽,3室1厅,朝东,13011元/㎡,2006年建,https://hf.esf.fang.com/chushou/3_404230844.html
合肥,高新-创新大道与望江西路交口,135㎡,高层(共32层),海亮九玺,243万,安徽,4室2厅,朝西,18000元/㎡,2016年建,https://hf.esf.fang.com/chushou/3_404230845.html
合肥,经开-天都路与芙蓉路交口,82㎡,中层(共18层),御景前城,111万,安徽,2室2厅,朝北,13537元/㎡,2013年建,https://hf.esf.fang.com/chushou/3_404230846.html
合肥,新站-淮海大道与梦溪路交口,95㎡,高层(共30层),禹洲中央城,133万,安徽,3室2厅,南北向,14000元/㎡,2015年建,https://hf.esf.fang.com/chushou/3_404230847.html
合肥,蜀山-青阳路与贵池路交口,108㎡,中层(共24层),安居苑,173万,安徽,3室2厅,朝南,16019元/㎡,2004年建,https://hf.esf.fang.com/chushou/3_404230848.html
合肥,包河-徽州大道与祁门路交口,112㎡,低层(共11层),绿地中心,179万,安徽,3室2厅,朝东,16000元/㎡,2014年建,https://hf.esf.fang.com/chushou/3_404230849.html
合肥,庐阳-蒙城路与北一环交口,72㎡,高层(共33层),金鼎国际,94万,安徽,2室1厅,朝西,13056元/㎡,2007年建,https://hf.esf.fang.com/chushou/3_404230850.html
合肥,瑶海-当涂路与新安江路交口,102㎡,中层(共26层),保利东郡,143万,安徽,3室2厅,朝北,14020元/㎡,2015年建,https://hf.esf.fang.com/chushou/3_404230851.html
合肥,高新-习友路与科学大道交口,128㎡,高层(共30层),百商悦澜山,218万,安徽,4室2厅,南北向,17031元/㎡,2014年建,https://hf.esf.fang.com/chushou/3_404230852.html
合肥,经开-金寨路与繁华大道交口,90㎡,中层(共18层),中环城,135万,安徽,3室1厅,朝南,15000元/㎡,2011年建,https://hf.esf.fang.com/chushou/3_404230853.html
合肥,新站-淮海大道与铜陵路交口,86㎡,低层(共11层),文一陶冲湖城市广场,112万,安徽,2室2厅,朝东,13023元/㎡,2016年建,https://hf.esf.fang.com/chushou/3_404230854.html
合肥,蜀山-怀宁路与南二环交口,115㎡,中层(共28层),华润凯旋门,253万,安徽,3室2厅,朝西,22000元/㎡,2013年建,https://hf.esf.fang.com/chushou/3_404230855.html
合肥,蜀山-长江西路与科学大道交口,110㎡,高层(共33层),拓基城市广场,165万,安徽,3室2厅,朝北,15000元/㎡,2010年建,https://hf.esf.fang.com/chushou/3_404230856.html
合肥,包河-马鞍山路与太湖路交口,85㎡,低层(共6层),金地国际城,119万,安徽,2室1厅,南北向,14000元/㎡,2008年建,https://hf.esf.fang.com/chushou/3_404230857.html
合肥,庐阳-北一环与蒙城路交口,120㎡,中层(共24层),财富广场,192万,安徽,3室2厅,朝南,16000元/㎡,2012年建,https://hf.esf.fang.com/chushou/3_404230858.html
合肥,瑶海-长江东路与郎溪路交口,75㎡,高层(共30层),保利东郡,98万,安徽,2室1厅,朝东,13067元/㎡,2015年建,https://hf.esf.fang.com/chushou/3_404230859.html
合肥,高新-望江西路与创新大道交口,130㎡,中层(共26层),祥源城,221万,安徽,4室2厅,朝西,17000元/㎡,2016年建,https://hf.esf.fang.com/chushou/3_404230860.html
合肥,经开-翡翠路与繁华大道交口,95㎡,低层(共11层),中环云邸,143万,安徽,3室1厅,朝北,15053元/㎡,2011年建,https://hf.esf.fang.com/chushou/3_404230861.html
合肥,新站-铜陵北路与物流大道交口,80㎡,中层(共18层),家天下,104万,安徽,2室2厅,南北向,13000元/㎡,2009年建,https://hf.esf.fang.com/chushou/3_404230862.html
合肥,蜀山-潜山路与黄山路交口,105㎡,高层(共32层),华润幸福里,179万,安徽,3室2厅,朝南,17048元/㎡,2014年建,https://hf.esf.fang.com/chushou/3_404230863.html
合肥,包河-马鞍山路与南二环交口,115㎡,中层(共28层),望湖城,184万,安徽,3室2厅,朝东,16000元/㎡,2007年建,https://hf.esf.fang.com/chushou/3_404230864.html
合肥,庐阳-阜阳路与临泉路交口,70㎡,低层(共6层),和煦园,91万,安徽,2室1厅,朝西,13000元/㎡,2005年建,https://hf.esf.fang.com/chushou/3_404230865.html
合肥,瑶海-明光路与胜利路交口,92㎡,中层(共24层),恒大城,138万,安徽,3室1厅,朝北,15000元/㎡,2013年建,https://hf.esf.fang.com/chushou/3_404230866.html
合肥,高新-科学大道与习友路交口,125㎡,高层(共30层),保利梧桐语,210万,安徽,4室2厅,南北向,16800元/㎡,2015年建,https://hf.esf.fang.com/chushou/3_404230867.html
合肥,经开-莲花路与锦绣大道交口,88㎡,中层(共18层),观澜华庭,123万,安徽,2室2厅,朝南,13977元/㎡,2012年建,https://hf.esf.fang.com/chushou/3_404230868.html
合肥,新站-淮海大道与铜陵路交口,100㎡,低层(共11层),京商商贸城,130万,安徽,3室1厅,朝东,13000元/㎡,2014年建,https://hf.esf.fang.com/chushou/3_404230869.html
合肥,蜀山-合作化路与望江西路交口,118㎡,中层(共26层),万科金域华府,236万,安徽,3室2厅,朝西,20000元/㎡,2011年建,https://hf.esf.fang.com/chushou/3_404230870.html
合肥,包河-马鞍山路与九华山路交口,78㎡,高层(共33层),铂金汉宫,109万,安徽,2室1厅,朝北,14000元/㎡,2010年建,https://hf.esf.fang.com/chushou/3_404230871.html
合肥,庐阳-北二环与四里河路交口,122㎡,中层(共24层),明发商业广场,183万,安徽,4室2厅,南北向,15000元/㎡,2008年建,https://hf.esf.fang.com/chushou/3_404230872.html
合肥,瑶海-长江东大街与肥东路交口,93㎡,低层(共6层),和平家园,121万,安徽,3室1厅,朝南,13011元/㎡,2006年建,https://hf.esf.fang.com/chushou/3_404230873.html
合肥,高新-创新大道与望江西路交口,135㎡,高层(共32层),海亮九玺,243万,安徽,4室2厅,朝东,18000元/㎡,2016年建,https://hf.esf.fang.com/chushou/3_404230874.html
合肥,经开-天都路与芙蓉路交口,82㎡,中层(共18层),御景前城,111万,安徽,2室2厅,朝西,13537元/㎡,2013年建,https://hf.esf.fang.com/chushou/3_404230875.html
合肥,新站-新蚌埠路与北二环交口,95㎡,高层(共30层),禹洲中央城,133万,安徽,3室2厅,朝北,14000元/㎡,2015年建,https://hf.esf.fang.com/chushou/3_404230876.html
合肥,蜀山-青阳路与贵池路交口,108㎡,中层(共24层),安居苑,173万,安徽,3室2厅,南北向,16019元/㎡,2004年建,https://hf.esf.fang.com/chushou/3_404230877.html
合肥,包河-宿松路与祁门路交口,112㎡,低层(共11层),绿地中心,179万,安徽,3室2厅,朝南,16000元/㎡,2014年建,https://hf.esf.fang.com/chushou/3_404230878.html
合肥,庐阳-蒙城路与北一环交口,72㎡,高层(共33层),金鼎国际,94万,安徽,2室1厅,朝东,13056元/㎡,2007年建,https://hf.esf.fang.com/chushou/3_404230879.html
合肥,瑶海-当涂路与新安江路交口,102㎡,中层(共26层),保利东郡,143万,安徽,3室2厅,朝西,14020元/㎡,2015年建,https://hf.esf.fang.com/chushou/3_404230880.html
合肥,高新-习友路与科学大道交口,128㎡,高层(共30层),百商悦澜山,218万,安徽,4室2厅,朝北,17031元/㎡,2014年建,https://hf.esf.fang.com/chushou/3_404230881.html
合肥,经开-金寨路与繁华大道交口,90㎡,中层(共18层),中环城,135万,安徽,3室1厅,南北向,15000元/㎡,2011年建,https://hf.esf.fang.com/chushou/3_404230882.html
合肥,新站-淮海大道与梦溪路交口,86㎡,低层(共11层),文一陶冲湖城市广场,112万,安徽,2室2厅,朝南,13023元/㎡,2016年建,https://hf.esf.fang.com/chushou/3_404230883.html
合肥,蜀山-怀宁路与南二环交口,115㎡,中层(共28层),华润凯旋门,253万,安徽,3室2厅,朝东,22000元/㎡,2013年建,https://hf.esf.fang.com/chushou/3_404230884.html
合肥,蜀山-长江西路与科学大道交口,110㎡,高层(共33层),拓基城市广场,165万,安徽,3室2厅,朝西,15000元/㎡,2010年建,https://hf.esf.fang.com/chushou/3_404230885.html
合肥,包河-马鞍山路与太湖路交口,85㎡,低层(共6层),金地国际城,119万,安徽,2室1厅,朝北,14000元/㎡,2008年建,https://hf.esf.fang.com/chushou/3_404230886.html
合肥,庐阳-北一环与蒙城路交口,120㎡,中层(共24层),财富广场,192万,安徽,3室2厅,南北向,16000元/㎡,2012年建,https://hf.esf.fang.com/chushou/3_404230887.html
合肥,瑶海-长江东路与郎溪路交口,75㎡,高层(共30层),保利东郡,98万,安徽,2室1厅,朝南,13067元/㎡,2015年建,https://hf.esf.fang.com/chushou/3_404230888.html
合肥,高新-望江西路与创新大道交口,130㎡,中层(共26层),祥源城,221万,安徽,4室2厅,朝东,17000元/㎡,2016年建,https://hf.esf.fang.com/chushou/3_404230889.html
合肥,经开-翡翠路与繁华大道交口,95㎡,低层(共11层),中环云邸,143万,安徽,3室1厅,朝西,15053元/㎡,2011年建,https://hf.esf.fang.com/chushou/3_404230890.html
合肥,新站-铜陵北路与物流大道交口,80㎡,中层(共18层),家天下,104万,安徽,2室2厅,朝北,13000元/㎡,2009年建,https://hf.esf.fang.com/chushou/3_404230891.html
合肥,蜀山-潜山路与黄山路交口,105㎡,高层(共32层),华润幸福里,179万,安徽,3室2厅,南北向,17048元/㎡,2014年建,https://hf.esf.fang.com/chushou/3_404230892.html
合肥,包河-马鞍山路与南二环交口,115㎡,中层(共28层),望湖城,184万,安徽,3室2厅,朝南,16000元/㎡,2007年建,https://hf.esf.fang.com/chushou/3_404230893.html
合肥,庐阳-阜阳路与临泉路交口,70㎡,低层(共6层),和煦园,91万,安徽,2室1厅,朝东,13000元/㎡,2005年建,https://hf.esf.fang.com/chushou/3_404230894.html
合肥,瑶海-明光路与胜利路交口,92㎡,中层(共24层),恒大城,138万,安徽,3室1厅,朝西,15000元/㎡,2013年建,https://hf.esf.fang.com/chushou/3_404230895.html
合肥,高新-科学大道与习友路交口,125㎡,高层(共30层),保利梧桐语,210万,安徽,4室2厅,朝北,16800元/㎡,2015年建,https://hf.esf.fang.com/chushou/3_404230896.html
合肥,经开-莲花路与锦绣大道交口,88㎡,中层(共18层),观澜华庭,123万,安徽,2室2厅,南北向,13977元/㎡,2012年建,https://hf.esf.fang.com/chushou/3_404230897.html
合肥,新站-淮海大道与铜陵路交口,100㎡,低层(共11层),京商商贸城,130万,安徽,3室1厅,朝南,13000元/㎡,2014年建,https://hf.esf.fang.com/chushou/3_404230898.html
合肥,蜀山-合作化路与望江西路交口,118㎡,中层(共26层),万科金域华府,236万,安徽,3室2厅,朝东,20000元/㎡,2011年建,https://hf.esf.fang.com/chushou/3_404230899.html
合肥,包河-马鞍山路与九华山路交口,78㎡,高层(共33层),铂金汉宫,109万,安徽,2室1厅,朝西,14000元/㎡,2010年建,https://hf.esf.fang.com/chushou/3_404230900.html
